,country,article_name,revision_id,article_quality_est.,population
460,Cambodia,Phiset Phanit,799124051,Stub,15497000
461,Cambodia,Norodom Sihanouk,799302232,FA,15497000
462,Cambodia,Pao Ham Phan,799453681,Stub,15497000
463,Cambodia,Heng Samrin,799719505,Start,15497000
464,Cambodia,Kang Kek Iew,799772448,C,15497000
465,Cambodia,Leng Ngeth,800087187,Stub,15497000
466,Cambodia,Spouse of the Prime Minister of Cambodia,800348414,Stub,15497000
467,Cambodia,Nhiek Tioulong,801079233,Start,15497000
468,Cambodia,Keo Puth Rasmey,801523347,Stub,15497000
469,Cambodia,Khem Veasna,802456666,C,15497000
470,Cambodia,Tea Banh,802643748,Start,15497000
471,Cambodia,Ieng Sary,802839704,C,15497000
472,Cambodia,Son Ngoc Minh,803084525,Start,15497000
473,Cambodia,List of monarchs of Cambodia,803230439,C,15497000
474,Cambodia,Ran Serey Leakhena,803481048,Stub,15497000
475,Cambodia,Lon Non,803936929,C,15497000
476,Cambodia,Lon Nil,803936986,Start,15497000
477,Cambodia,Mu Sochua,804631223,C,15497000
478,Cambodia,Penn Nouth,804717865,Start,15497000
479,Cambodia,Hang Chuon Naron,804785628,Start,15497000
480,Cambodia,Hong Sun Huot,805459200,Stub,15497000
481,Cambodia,Sam Rainsy,805740662,C,15497000
482,Cambodia,Nuon Chea,805876135,C,15497000
483,Cambodia,Kao Kim Hourn,805905770,B,15497000
484,Cambodia,Ieng Thirith,806833311,C,15497000
485,Cambodia,Chau Sen Cocsal Chhum,806931313,C,15497000
486,Cambodia,Sar Kheng,806997998,GA,15497000
487,Cambodia,Aun Pornmoniroth,807003284,Start,15497000
488,Cambodia,Lon Nol,807025761,GA,15497000
489,Canada,Robert Douglas Cook,401577829,Stub,38190000
490,Canada,List of Canadian incumbents by year,477962574,Stub,38190000
491,Canada,List of 2009 Canadian incumbents,632008524,Start,38190000
492,Canada,Rossy Barbour,653527941,Stub,38190000
493,Canada,Les Scheininger,667821864,C,38190000
494,Canada,Patrick Canning,667873261,Start,38190000
495,Canada,Gerald Hill (politician),670917017,Stub,38190000
496,Canada,John R. O'Dea,670971940,Stub,38190000
497,Canada,Samuel J. Hefferton,671122320,Start,38190000
498,Canada,Alexander Dunphy,676610041,Stub,38190000
499,Canada,Gordon Dawe,676612108,Stub,38190000
500,Canada,Paul Thoms,676732644,Stub,38190000
501,Canada,Frederick B. Rowe,676734572,Stub,38190000
502,Canada,Allan Evans (politician),676782180,Stub,38190000
503,Canada,Luke Woodrow,676947124,Stub,38190000
504,Canada,William G. Patterson,677094551,Stub,38190000
505,Canada,Freeman White (politician),677724847,Stub,38190000
506,Canada,William J. MacNeil,677769770,Stub,38190000
507,Canada,John Collins (Canadian politician),679623758,Stub,38190000
508,Canada,Barry Hynes,680618797,Stub,38190000
509,Canada,Brendan Howard,684050793,Stub,38190000
510,Canada,Wilson Callan,684903534,Stub,38190000
511,Canada,Rod Moores,684903869,Stub,38190000
512,Canada,List of 2010 Canadian incumbents,688697227,Start,38190000
513,Canada,Harold Collins (Canadian politician),690205437,Stub,38190000
514,Canada,Speaker of the Legislative Assembly of the Province of Canada,691747234,Stub,38190000
515,Canada,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",698077739,Stub,38190000
516,Canada,David John Rankin,703226576,Stub,38190000
517,Canada,Robert Melville Smith,704136762,Stub,38190000
518,Canada,Myra Freeman,704516768,Start,38190000
519,Canada,Evelyn Shannon,705247791,Stub,38190000
520,Canada,George Little (Manitoba politician),705386024,Stub,38190000
521,Canada,Michael Rojeski,705436088,Stub,38190000
522,Canada,Gudmundur Fjelsted,705539849,Stub,38190000
523,Canada,Samuel Fletcher,705547266,Stub,38190000
524,Canada,John Crane (Canadian politician),706430270,Stub,38190000
525,Canada,Milton Peach,706597779,Stub,38190000
526,Canada,Claude Sheppard,706758502,Stub,38190000
527,Canada,Don Hollett,706934829,Stub,38190000
528,Canada,Art Reid,706942745,Stub,38190000
529,Canada,David Secord,707172907,Stub,38190000
530,Canada,Wally Firth,707297623,Stub,38190000
531,Canada,William R. Smallwood,707632311,Stub,38190000
532,Canada,C. Maxwell Lane,707684781,Stub,38190000
533,Canada,Charles Poulin,708179175,Stub,38190000
535,Canada,Francis Badgley (merchant),708885126,Stub,38190000
536,Canada,Michel Sikyea,708967094,Start,38190000
537,Canada,List of 2003 Canadian incumbents,709329316,Start,38190000
538,Canada,List of 2004 Canadian incumbents,709329425,Start,38190000
539,Canada,List of 2002 Canadian incumbents,709407679,Start,38190000
540,Canada,List of 2001 Canadian incumbents,709407789,Start,38190000
541,Canada,List of 2000 Canadian incumbents,709408821,Start,38190000
542,Canada,List of 1999 Canadian incumbents,709408830,Start,38190000
543,Canada,List of 1998 Canadian incumbents,709408965,Start,38190000
544,Canada,Sonnee Cohen,709455764,Start,38190000
545,Canada,List of 1997 Canadian incumbents,709491780,Start,38190000
546,Canada,List of 1996 Canadian incumbents,709492005,Start,38190000
547,Canada,List of 1995 Canadian incumbents,709492007,Start,38190000
548,Canada,List of 1994 Canadian incumbents,709492025,Start,38190000
549,Canada,List of 1992 Canadian incumbents,709492105,Start,38190000
550,Canada,List of 1991 Canadian incumbents,709492467,Start,38190000
551,Canada,List of 1990 Canadian incumbents,709492558,Start,38190000
552,Canada,List of 2005 Canadian incumbents,709519440,Start,38190000
553,Canada,Cyril Keeper,710575028,C,38190000
554,Canada,Adam Aptowitzer,710619647,Stub,38190000
555,Canada,Yvon Picotte,710753764,Start,38190000
556,Canada,James Atebe,711104781,Start,38190000
557,Canada,List of 2007 Canadian incumbents,711603471,Start,38190000
558,Canada,Thomas Barnaby,712417981,Stub,38190000
559,Canada,Mark Evaloarjuk,712579431,Start,38190000
560,Canada,Jacques Bizard,712601441,Stub,38190000
561,Canada,Lawrence Martin (musician),712973728,C,38190000
562,Canada,Denis Viger,713249389,Stub,38190000
563,Canada,Aidan Maloney,713981300,Stub,38190000
564,Canada,Grafton Njootli,714172218,Stub,38190000
565,Canada,William Albert Boucher,714722019,Start,38190000
566,Canada,Marvin Gelber,715055224,Stub,38190000
567,Canada,Robert Robertson (politician),715359989,Stub,38190000
569,Canada,Maxime Lépine,716489196,Stub,38190000
570,Canada,Ambroise-Dydime Lépine,716690197,Stub,38190000
571,Canada,W. Garfield Case,716908156,B,38190000
572,Canada,Guy Williams (politician),716924009,Stub,38190000
573,Canada,May Birchard,716960979,Start,38190000
574,Canada,William Todd (1803–1873),717061600,Stub,38190000
575,Canada,Albert Planta,717154850,Stub,38190000
576,Canada,Jacques Viger (Member of the Assembly),717397656,Stub,38190000
577,Canada,Alexander Kennedy Isbister,717547859,Stub,38190000
578,Canada,Stuart Lyon Smith,717897492,Start,38190000
579,Canada,Michel Bénard,718265809,Stub,38190000
580,Canada,Maurice Laframboise,718852428,Start,38190000
581,Canada,James Isbister,719597828,Start,38190000
582,Canada,Jean-Charles Chapais,719598088,Start,38190000
583,Canada,List of 1993 Canadian incumbents,720131548,Start,38190000
584,Canada,List of 1989 Canadian incumbents,720131554,Start,38190000
585,Canada,List of 1988 Canadian incumbents,720131559,Start,38190000
586,Canada,List of 2008 Canadian incumbents,720133136,Start,38190000
587,Canada,John Judah Glass,720256444,Start,38190000
588,Canada,List of 1867 Canadian incumbents,721006116,Stub,38190000
589,Canada,Lazarus Phillips,721093245,Start,38190000
590,Canada,Samuel Hume Blake,721792566,Stub,38190000
591,Canada,Gilles Houde,722043055,Stub,38190000
592,Canada,Brenda Paris,723148572,C,38190000
593,Canada,Henry Judah,723249393,Stub,38190000
594,Canada,Rupert Bartlett,723252411,Stub,38190000
595,Canada,Peter Bercovitch,723253555,Start,38190000
596,Canada,Maurice Hartt,723253656,Start,38190000
597,Canada,Jerome Dinn,723271862,Stub,38190000
599,Canada,Tom Hickey (politician),723348093,Start,38190000
600,Canada,Myles Murray,723377038,Stub,38190000
601,Canada,Frederick Langdon Hubbard,723694660,Stub,38190000
603,Canada,Stephen Wallace (public servant),724068863,Stub,38190000
604,Canada,Harry Blank,724678615,Start,38190000
605,Canada,Hubert Kitchen,725395350,Stub,38190000
606,Canada,Uriah Strickland,725401345,Stub,38190000
607,Canada,Aubrey Gover,725401404,Stub,38190000
608,Canada,Alec Moores,725403647,Stub,38190000
609,Canada,Eugene Hiscock,725404809,Stub,38190000
610,Canada,H.R.V. Earle,725409378,Stub,38190000
611,Canada,Glenn Tobin,725417107,Stub,38190000
612,Canada,W. George Cross,726662002,Stub,38190000
613,Canada,François Beaulieu II,728457018,C,38190000
614,Canada,Alexander Macdonell of Greenfield,729104207,Stub,38190000
615,Canada,Steve Owens (politician),729767652,Start,38190000
616,Canada,Howard McCurdy,730002481,Start,38190000
617,Canada,Jeremy Akerman,730706462,C,38190000
618,Canada,Office-holders of Canada,730830430,Start,38190000
619,Canada,Louis Singer,733451024,Start,38190000
620,Canada,Edward Whelan (Canadian politician),734484063,Start,38190000
621,Canada,Wilfred McDonald,734799659,Start,38190000
622,Canada,Kevin Parsons Sr.,735721150,Stub,38190000
623,Canada,Hugh Twomey,735809835,Start,38190000
624,Canada,Alexander Grant Dallas,736826045,Stub,38190000
625,Canada,John L. Brown (Ontario politician),737118230,Stub,38190000
626,Canada,Jean Baptiste Wilkie,738242188,Start,38190000
628,Canada,Stanley Hall (politician),738943928,Stub,38190000
629,Canada,Samuel Genest,739134923,Start,38190000
630,Canada,David Berger (Canadian politician),740276158,Start,38190000
631,Canada,David Rotenberg,740276869,C,38190000
632,Canada,Aubrey Senior,740441527,Stub,38190000
633,Canada,Neil Fraser (civil servant),740482412,Stub,38190000
634,Canada,Thomas McKay (Northwest Territories politician),740863576,Start,38190000
635,Canada,Peter Fraser (Northwest Territories politician),740863717,Stub,38190000
636,Canada,Ron Ghitter,741266718,Start,38190000
637,Canada,Esau Schafer,742618365,Stub,38190000
638,Canada,Michael S. Martin,742989409,Stub,38190000
639,Canada,Wayne Jim,743342114,Stub,38190000
640,Canada,William Angus Dickson,743352732,Stub,38190000
641,Canada,James Laxer,743802406,Start,38190000
642,Canada,Robert Duncan Wilmot,743934426,Start,38190000
643,Canada,William Steeves,744260793,Start,38190000
644,Canada,List of Canadian ministries,744493549,Start,38190000
645,Canada,John Hamilton Gray (New Brunswick politician),744724453,Start,38190000
646,Canada,Lawrence Armstrong,744726413,Start,38190000
647,Canada,Peter Mitchell (politician),744887895,Start,38190000
648,Canada,George Benjamin (Orangeman),745111909,Start,38190000
649,Canada,Jean Alfred,745448033,Start,38190000
650,Canada,Moe Mantha Sr.,745453138,Start,38190000
651,Canada,Samuel Factor (Canadian politician),745678622,Start,38190000
652,Canada,Leon Crestohl,746467178,Start,38190000
653,Canada,Frederick E. Harrison,746471129,Start,38190000
654,Canada,Solomon Hart Green,746727879,Start,38190000
655,Canada,George T. Marsh,746891841,Stub,38190000
656,Canada,J. A. McCaul,746916216,Stub,38190000
657,Canada,John O'Neill (Canadian politician),747526324,Start,38190000
658,Canada,George Coles (politician),748140172,Start,38190000
659,Canada,John William Ritchie,749483611,Stub,38190000
660,Canada,Mickey Hennessy,749552058,Start,38190000
661,Canada,Jeff Rose,750062937,Start,38190000
662,Canada,Jacob Æmilius Irving,750436001,Start,38190000
663,Canada,John N. Anderson,751176274,Stub,38190000
664,Canada,Arthur S. Mifflin,751807970,Stub,38190000
665,Canada,Wallace House (politician),751987164,Start,38190000
666,Canada,Ernie Tate,752068111,Start,38190000
667,Canada,Yvon Dumont,753367995,C,38190000
668,Canada,James Cockburn (politician),753379799,Start,38190000
669,Canada,Firmin Monestime,755386512,Start,38190000
670,Canada,Elmer Knutson,756279684,Start,38190000
671,Canada,Ray Kingsmith,756291644,Start,38190000
672,Canada,David Smith (Quebec politician),756551426,Stub,38190000
673,Canada,Frantz Benjamin,756552638,Stub,38190000
674,Canada,Irving Gerstein,756554677,Start,38190000
675,Canada,Jonathan Valois,756555976,Stub,38190000
676,Canada,Leo Kolber,756556561,Start,38190000
677,Canada,Ovid Jackson,756558693,Stub,38190000
678,Canada,Richard Marceau,756570254,Start,38190000
679,Canada,Russell Copeman,756570822,Start,38190000
680,Canada,Yoine Goldstein,756572403,Start,38190000
681,Canada,Keith Goulet,756574108,Stub,38190000
682,Canada,Ovide Alakannuark,756585976,Stub,38190000
683,Canada,Ron Elliott (politician),756585982,Stub,38190000
684,Canada,David Iqaqrialu,756585983,Stub,38190000
685,Canada,Patterk Netser,756585988,Stub,38190000
686,Canada,Donald Havioyak,756585989,Stub,38190000
687,Canada,Kevin O'Brien (Nunavut politician),756585996,Start,38190000
688,Canada,Samuel Nuqingaq,756585998,Start,38190000
689,Canada,Daniel Shewchuk,756585999,Stub,38190000
690,Canada,Hezakiah Oshutapik,756586002,Stub,38190000
691,Canada,David Chudnovsky (politician),756587157,Start,38190000
692,Canada,Doug Oldford,756587370,Stub,38190000
693,Canada,Kevin Menicoche,756588884,Stub,38190000
694,Canada,Lindsay Blackett,756588999,Start,38190000
695,Canada,Stelman Flynn,756591021,Stub,38190000
696,Canada,Anita Neville,756764820,Start,38190000
697,Canada,Erminie Cohen,756793754,Start,38190000
698,Canada,Monique Richard,756827167,Stub,38190000
699,Canada,Vivian Barbot,756833298,Start,38190000
700,Canada,Walt Secord,756994842,Stub,38190000
701,Canada,Esther Shiner,757340941,B,38190000
702,Canada,Peter Kilabuk,757841167,Stub,38190000
703,Canada,Steve Mantis,758196830,C,38190000
704,Canada,Thomas Malone (politician),758368304,Start,38190000
705,Canada,Pierre Sévigny,758498194,Start,38190000
706,Canada,Vance Badawey,758814005,Start,38190000
707,Canada,Joseph Cohen,759068429,Stub,38190000
708,Canada,Edward Barron Chandler,759216527,Start,38190000
709,Canada,Christin Milloy,759365933,Start,38190000
710,Canada,Gerry Organ,759441852,Stub,38190000
711,Canada,Jobie Nutarak,760183672,Stub,38190000
712,Canada,Cuthbert Grant,760716476,C,38190000
713,Canada,Samuel Leonard Tilley,760733809,C,38190000
714,Canada,Norman Yakeleya,761104451,Stub,38190000
715,Canada,Edward Palmer (Canadian politician),761604965,Start,38190000
716,Canada,André-Gilles Fortin,761630386,Stub,38190000
717,Canada,Stanley G. Grizzle,761737356,Start,38190000
718,Canada,Janine Krieber,762182031,Start,38190000
719,Canada,J. Trevor Morgan,763591385,Stub,38190000
720,Canada,Robert B. Dickey,763667690,Start,38190000
722,Canada,Elizabeth Ball,764121172,Start,38190000
723,Canada,Edgar Leduc,764210531,C,38190000
724,Canada,Eric Berntson,764319651,Start,38190000
725,Canada,Alvin Curling,764712203,C,38190000
726,Canada,Charles Nolin,764751927,Stub,38190000
727,Canada,Don Luzzi,764911059,Start,38190000
728,Canada,Moses Appaqaq,764967572,Stub,38190000
729,Canada,Laurier LaPierre,765860301,Start,38190000
730,Canada,Thomas McNabb,765882998,Stub,38190000
731,Canada,Richard Kroft,766192534,Start,38190000
732,Canada,William Cecil Ross,766256645,Start,38190000
733,Canada,John Christian Schultz,766314013,C,38190000
734,Canada,Lawrence Bergman,766389101,Start,38190000
735,Canada,Saul Polo,766438067,Stub,38190000
736,Canada,Marc Tanguay,766439638,Stub,38190000
737,Canada,Henri Bourassa,766910246,C,38190000
738,Canada,Kathryn Cholette,767393654,Stub,38190000
739,Canada,Marie Tifo,768559614,Start,38190000
740,Canada,Scott Reid (Newfoundland and Labrador politician),768764874,Stub,38190000
741,Canada,David Shepherd (Canadian politician),768786587,Stub,38190000
742,Canada,Bob Lagassé,768810456,Stub,38190000
743,Canada,Amanda Lathlin,768814794,Stub,38190000
744,Canada,Frederick Blake Jr.,768862415,Stub,38190000
745,Canada,Alfred Moses (politician),768863547,Stub,38190000
746,Canada,Cory Vanthuyne,768864228,Stub,38190000
747,Canada,Pat Angnakak,768958236,Stub,38190000
748,Canada,Tony Akoak,768958283,Stub,38190000
749,Canada,Joe Enook,768958879,Stub,38190000
750,Canada,David Joanasie,768959104,Stub,38190000
751,Canada,Pauloosie Keyootak,768959229,Start,38190000
752,Canada,George Kuksuk,768959407,Stub,38190000
753,Canada,Johnny Mike,768960023,Stub,38190000
754,Canada,Simeon Mikkungwak,768960087,Stub,38190000
755,Canada,Emilino Qirngnuq,768961961,Stub,38190000
756,Canada,Paul Quassa,768962064,Stub,38190000
757,Canada,Alexander Sammurtok,768962738,Stub,38190000
758,Canada,Tom Sammurtok,768962880,Stub,38190000
759,Canada,Joe Savikataaq,768963019,Stub,38190000
760,Canada,Isaac Shooyook,768963083,Stub,38190000
761,Canada,Robert Laxer,769536250,Start,38190000
762,Canada,Bev Buckway,769701399,Stub,38190000
763,Canada,John A. Carter (Newfoundland politician),769801452,Stub,38190000
764,Canada,Alexis Wawanoloath,769892952,Stub,38190000
765,Canada,John Mercer Johnson,770180303,Start,38190000
766,Canada,George Qulaut,770539254,Stub,38190000
767,Canada,James Chalker,770622467,Start,38190000
768,Canada,Peter Hyndman,770666386,Stub,38190000
769,Canada,Angus McKay (Manitoba politician),771125401,Start,38190000
770,Canada,Burr Plato,771126667,Stub,38190000
771,Canada,John Nuraney,771816793,Start,38190000
772,Canada,Patrick Wong,771816909,Stub,38190000
773,Canada,Greg Fergus,772074757,Start,38190000
774,Canada,Moe Sihota,772143645,C,38190000
775,Canada,Christian Dubé (politician),773033470,Stub,38190000
776,Canada,William Alexander Henry,773670195,Start,38190000
777,Canada,Raymond Guy,773730196,Stub,38190000
778,Canada,Anne Cools,773794183,Start,38190000
779,Canada,William Henry Pope (Canadian politician),773944289,Start,38190000
780,Canada,Hugh McFadyen,774081975,B,38190000
781,Canada,Betty Baxter,774113266,Start,38190000
782,Canada,Jeremiah Travis,774219529,Stub,38190000
783,Canada,Sonya Biddle,774339307,C,38190000
784,Canada,Rick Folk,774554017,Start,38190000
785,Canada,Paul Delorey,775052908,Start,38190000
786,Canada,Jackson Lafferty,775788320,Stub,38190000
787,Canada,Neil Windsor,776202179,Stub,38190000
788,Canada,Samuel Rothschild,776216624,Start,38190000
789,Canada,Jean-Serge Brisson,776335254,C,38190000
790,Canada,David Wells (politician),776738317,Stub,38190000
791,Canada,Joseph Markin,776860106,C,38190000
792,Canada,Joseph Nolin,777521501,Stub,38190000
793,Canada,Jules Marion,777758793,Stub,38190000
794,Canada,Julie Dabrusin,777783696,Start,38190000
795,Canada,James W. Douglas,778052470,Stub,38190000
796,Canada,Terry Cavanagh (politician),778444272,C,38190000
797,Canada,Jose Kusugak,778689553,Start,38190000
798,Canada,Jerry Grafstein,779401546,C,38190000
799,Canada,Clyde Brown,779756954,Stub,38190000
800,Canada,Honoré Mercier,780233998,C,38190000
801,Canada,Leonard Marchand,780292774,C,38190000
802,Canada,John Ritchie (merchant),781221633,Stub,38190000
803,Canada,Kenny Blatchford,781735656,Start,38190000
804,Canada,Tyrone Benskin,781752285,C,38190000
805,Canada,Wendy Priesnitz,781861722,Stub,38190000
806,Canada,Tom Shypitka,782131917,Stub,38190000
807,Canada,Alexandre Bourdeau,782158388,Stub,38190000
808,Canada,Yvonne Atwell,782556135,Start,38190000
809,Canada,Gordon H. Fitzgerald,782557871,Start,38190000
810,Canada,Gordon Earle,782791446,Start,38190000
811,Canada,List of 1987 Canadian incumbents,782868134,Start,38190000
812,Canada,List of 1986 Canadian incumbents,782883488,Start,38190000
813,Canada,List of 1981 Canadian incumbents,782883737,Start,38190000
814,Canada,List of 1982 Canadian incumbents,782884363,Start,38190000
815,Canada,List of 1983 Canadian incumbents,782884424,Start,38190000
